1317	"NATHAN Douglas is ready to pull out all the stops tonight to win a medal at the European Indoor Championships, writes STUART WEIR."
1318	COUNCILLORS in East Dorset will re-consider their position on local government reorganisation (LGR) at a special meeting on Friday.
1319	TRANSPORT bosses are being asked to approve a new safety scheme at a junction where six accidents have taken place in three years.
1320	CIVIC leaders have reacted with dismay after two DIY retail warehouses sited yards apart in a market town announced they will close.
1321	THREE out of 11 bus services under threat by the closure of the Leven Valley bus company have been saved.
1322	Newport-based JoJo Maman Bébé has announced collection for the third year of its refugee charity initiative will begin on February 18.
1323	A GANG of three men who groomed and sexually abused a 'vulnerable' school girl across Oxford have been convicted on all counts.
1324	"POOLE council has agreed a settlement with the construction firm responsible for the troubled refurbishment of Poole Bridge, it is understood."
1325	"RAIL travellers in south east Wales are unlikely to see any “major changes” to services for up to five years, first minister Carwyn Jones has said."
1326	NEW Look founder Tom Singh is among several Dorset figures to feature in the New Year Honours List today.
1327	TWO men have been convicted of driving while using handheld phones at Poole Magistrates' Court.
1328	A FORMER homeless person is calling on the public to cast their vote for a street football project which saw helped her turn her life around.
1329	"A MASTERPLAN to shape a town centre's future is set to be redrawn following ""seismic changes"" on the high street."
1330	"LAST month, I met Health Minister Stephen Barclay in Westminster to discuss the future of the Bootham Park Hospital site in the centre of York, alongside York Central MP Rachael Maskell."
1331	"A HAMPSHIRE double Olympic gold medallist was today due to be awarded an honorary doctorate by Southampton Solent University The accolade was being conferred on yachtsman Ben Ainslie, 30, on the opening day of the annual Southampton Boat Show."
1332	"Maybe Dominique Sharpton doesn’t realize that social media like Twitter and Instagram are public. Or maybe she just figures that no mere facts can disprove your claims, so long as your last name is Sharpton."
1333	PLANS for a multi-million pound new ferry terminal in Southampton could be given the green light this week.
1334	Crowds are expected to gather in Portsmouth to wave off the Royal Navy's former aircraft carrier HMS Illustrious as she is towed away to a Turkish scrapyard.
1335	OXFORD University’s men weighed in as the lighter boat when the crews for the 2018 Cancer Research Boat Race were unveiled.
1336	"If you’re in with a chance of winning £1,000, this is what your creme egg will look like. Picture: Cadbury"
1337	A START-up expert and mentor has been appointed as the new director of the University of Southampton’s start-up accelerator Future Worlds to pursue a vision of Southampton as a global powerhouse of tech start-ups.
1338	"PARENTS and former students have voiced their concerns that North Yorkshire’s “most vulnerable children” may be lost to the education system, during an emotional meeting about proposed changes to the county’s High Needs Budget."
1339	PLANS to create a new science centre in Christchurch have been reignited as plans for a major new development move forward.
1340	"30 competitors from around the world have been selected to take part in the Golden Spurtle World Porridge Making Championship, following a volume of entries that meant organisers have had to create a shortlist for the first time in the competition’s 25-year history."
1341	"THOUSANDS of teenagers in York, North and East Yorkshire will be receiving their A-level exam results on Thursday."
1342	DURHAM County Cricket Board have announced a new women’s tournament that will launch next month.
1343	TWO protesters who were occupying the rig at a North Yorkshire fracking site have been removed by specialists.
1344	"A £30M fish food plant could be the stimulus for a Teesside bio-industry boom, it has been has claimed."
1345	"I LOVE reading Helen Mead’s articles and identify with many of her comments, particularly ‘Making room for my clutter’ (The Press, November 1)."
1346	Cotswold Pottery’s Jude Jelfs reveals some of the treats in store at this weekend’s Oxford Ceramics Fair
1347	"I’VE had a flurry of emails lately about retailers going bust and what it means if you are waiting for an order, have gift cards or vouchers or have faulty goods."
1348	MORE than 100 new bike racks were unveiled outside of Bicester’s newest train station yesterday after frustrated commuters led a two year campaign for more docks to park up their wheels.
1349	HUNDREDS of people are set to descend on Joseph Rowntree School in York as past pupils and members of the public look round the old school for one last time.
1350	THOUSANDS of Hampshire police officers could pass a vote of no confidence in the man in overall charge of the force.
1351	AN unauthorised encampment of travellers with 12 caravans has appeared in Bridgwater's Mount Street Car Park over the weekend.
1352	"A vivid portrayal of one woman’s entanglement in addiction, treatment and self-awareness, may not sound like an instant box office success, but People, Places and Things is so intoxicating that it enjoyed a sell-out season at the National Theatre and in London’s West End"
1353	THE tension at the lower reaches of the Championship is mounting and each point gained somehow seems more precious than those bagged in August.
1354	"A 5-0 hammering came England’s way the last time they toured Australia, but wicketkeeper Jonny Bairstow is adamant unfinished business is a thing of the past as they prepare to go Down Under this winter."
1355	YORK City equalled their second-biggest FA Cup victory at Bootham Crescent as North West Counties League minnows Ashton Athletic were brushed aside 5-0.
1356	"RENT and rates, car park charges and the problem of rough sleeping were all high on the agenda when the Daily Echo hosted a discussion about the future of the high street."
1357	ALEX MacDonald is confident Oxford United will not suffer from any Wembley fall-out when they resume their Sky Bet League Two programme at Crawley Town today.
1358	"DELIA makes it with leeks, potatoes and crème fraiche; Raymond Blanc uses onions, leeks, garlic and spinach and adds ice cubes to retain the bright green colour,while Nick Nairn uses cornflour to thicken and double cream to taste... Watercress soup; it’s a classic, but which variation is the best?"
1359	A pub/restaurant set in one of Newport's popular suburbs seems to have found a niche with the business community of the city as a preferred location for networking events.
1360	MANAGER John Snape is braced for Worcester City to receive an approach from a higher level for full-back Tyler Weir.
1361	THE skies over Poole are set to be illuminated on Thursday night with the first in a series of summer firework displays in Dorset.
1362	"Modern prog rock musician Steven Wilson, whose latest album To The Bone was only kept off the Number 1 spot in the album charts by Ed Sheeran, performs on Tyneside this weekend. Ahead of the show at Gateshead Sage, which incidentally sees former Kajagoogoo member Nick Beggs on bass, Wilson chats to Mick Burgess"
1363	"AS you step across the threshold of this shiny new restaurant with the tinted plate glass in Ashley Cross, Poole you feel as though you have arrived at Roberto Cavalli’s dining room."
1364	FEIZOR is a small hamlet near Settle. Similar to a lot of picturesque little Dales villages it would still be largely forgotten by the walker if not for the fantastic limestone scenery and ‘possibly’ the best café in the area.
1365	AFC BOURNEMOUTH have applied for the Ted MacDougall South Stand to remain in place at Vitality Stadium.
1366	SCHOOL pupils who entered the County Durham Growing Challenge have received green prizes to keep blossoming.
1367	"A PROPOSAL to give assembly members an extra £10,000 a year from the next elections has been damned as “outrageous” by politicians - but will they take the money?"
1368	"MICHAEL Dods claimed watching his daughter Sophie win the Queen Mother's Cup at York on Mister Belvedere ""means as much as winning the Nunthorpe""."
1369	A HORROR film made with wind-up cine cameras by a group of York teenagers more than half a century ago has been found in an attic and is set to be premiered later this month.
1370	IT WAS a day to forget for Worcester Valkyries as they were thrashed 63-0 by Tyrrells Premier 15s leaders Saracens at Sixways.
1371	A MAN gave police his cousin’s name after a crash in North Dorset that left a teenager with a serious leg injury.
1372	HUNDREDS of passengers have welcomed a new ‘Uber for Buses’ service launched by the Oxford Bus Company.
1373	"A DEVOLUTION deal for people living north of the River Tyne will create 10,000 jobs and boost the local economy by £1.1 billion, the Treasury has claimed."
1374	A WORLD-FAMOUS street which helped earn Newcastle its “party city” reputation is about to undergo a lottery-funded transformation.
1375	SOME of the North-East's most committed conservation workers are returning home for a winter break.
1376	MINSTER Lovell won the Oxfordshire Under 15 title for the first time as they saw off Middleton Cheney by 66 runs in the final.
1377	"The Pride of Hawaii, the largest and most expensive U.S.-flagged passenger ship ever built, is on its way to its homeport in Hawaii."
1378	THE British Red Cross is calling on people to volunteer for a ‘Home from Hospital’ service in the region.
1379	"CAPTAIN Lawrence Edwin Arthur Holt-Kentwell MBE, a veteran of the North African and Italian campaigns in the Second World War, has died aged 97 following a short illness."
1380	Chris Wilder gave the clearest indication yet that he is looking to build his own team at Oxford United with a retained list that was shorter than many expected.
1381	USERS of cards on the Severn Bridges could be using a new PIN-less system in the next few months which officials hope will speed up toll payments at the bridge.
1382	"A TEENAGE Sunderland fan accused of defecating on his seat at the Stadium of Light as his team suffered a punishing defeat has said: ""I'm so regretful but I can't remember any of it at all."""
1383	AN ABERTILLERY man has been disqualified from keeping any animal for three years after he failed to provide 24 cats with a suitable environment in what an RSPCA inspector has described as “absolute chaos”.
1384	INVESTMENT projects in the Oxford-Cambridge arc which the Government hopes will drive billions of pounds into the region will go to the biggest property fair in the world next year.
1385	A Glasgow bar that has found fame worldwide for its extensive whisky collection and knowledgeable staff has been crowned Scotland's Pub of the Year.
1386	WORCESTER Warriors have fresh hope of seeing Marco Mama back in action this season as he steps his rehabilitation.
1387	DORSET county council has been criticised for turning to volunteers to run some of its smaller libraries.
1388	OUT-OF-CONTRACT York City winger Matty Blair has signalled his intention to talk to other clubs and Jason Walker has been released by the Minstermen.
1389	"Cure that cold, warm yourself up or simply enjoy a delicious hot drink with this traditional Scottish recipe for a hot toddy."
1390	"London Welsh 3 (pen Barkley), Newcastle Falcons 23 (tries Powell, M Wilson, Tipuna; con Clegg; pens Socino 2)"
1391	"THE Dragons enjoyed a 16-5 win against Zebre in the Guinness PRO14, here are the talking points from the clash at Rodney Parade…"
1392	"LESBIAN, gay, bisexual and transgender issues were on the agenda at a hustings event held in Darlington tonight (Friday, April 10)."
1393	NEIL Robertson's 6-5 reverse against Mark Joyce at the Betway UK Championship means the Aussie will drop out of the world’s top 16 at the end of the tournament.
1394	THE hugely popular Bournemouth Air Festival has been named 'Tourism Event of the Year' at the VisitEngland Awards for Excellence 2015.
1395	"PLANS to build a housing development on a former town centre court building have been approved, despite concerns from councillors."
1396	A VOLUNTEER group set up to help visitors following the closure of a tourist information office are celebrating being given a North-East tourism award.
1397	"Joint Dukes ECB North East Regional Premier League leaders Chester-le-Street travel to Eppleton, with skipper John Coxon delighted with his team’s performance in last week’s win over Stockton."
1398	RESEARCHERS at Oxford Brookes university will be part of the largest ever study in the UK into prostate cancer – the most common form of the disease in men.
1399	"LONDON -- Displaying the sort of domestic political unity the Bush administration is finding elusive in Congress, members of the British Parliament overwhelmingly expressed support yesterday for current policy in the Persian Gulf."
1400	"A DILAPIDATED outdoor centre in Oxford is set to undergo a £10m revamp under plans to ""inspire the next generation of scientists""."
1401	"A SOUTHAMPTON YouTuber who trespassed in the Big Brother House and Thorpe Park, where he climbed a rollercoaster, has been banned from TV studios and theme parks across much of the country."
1402	Little Mix star Jade Thirlwall has said her Mount Kilimanjaro climb was so “gruelling” there were times she did not think she could keep walking.
1403	A CALL for change has been made after new figures reveal that 1.5m people are living in destitution in the country.
1404	CALLUM Wilson admitted Cherries had afforded Manchester City too much respect – but insisted his team could still have taken something away from Etihad Stadium.
1405	POOLE-born Amy Wilson-Hardy and England’s women’s rugby sevens team completed their Rio redemption as they took bronze at the Commonwealth Games.
1406	A DEDICATED life-saving volunteer from Burnham has been recognised for his contribution to first aid with St John Ambulance.
1407	"POLICE have disputed claims a failed merger between two forces “wasted” almost £380,000 – or the cost of the salaries for around 19 brand new full-time PCs."
1408	KEITH Curle thought Oxford United were fortunate to get away without conceding a penalty at a crucial moment in their 2-0 win at Carlisle United.
1409	Plans to use a former landfill site to recycle thousands of tonnes of garden waste from across Durham have been given the green light.
1410	Gwent doors and windows manufacturer IDM has found a new opening for its talents by backing and taking part in one of Wales’ premier cycling events-the Whitehead Tour de Gwent.
1411	"Newport man Ashad Miah, backed by two local businessmen, is set to open an Indian buffet restaurant at Friars Walk in November."
1412	SCIENTISTS in the region have made a discovery that could help a million people in the UK who suffer from shakes and tremors.
1413	IT was May 1968: all over Europe the people were finding their political voice. The Prague Spring was in full bloom and Paris was being shaken to its very foundations by the cataclysmic Evenements.
1414	RESIDENTS have reacted with mixed views over the future enforcement of on-street parking across Gwent.
1415	Monuments across Wales and the UK have been dressed up as part of a new campaign against the “erosion of women’s rights”.
1416	"Rather than a few ad hoc supper clubs at different locations as and when the whim takes me (which has been the format so far), I will be hosting a regular, monthly supper club in Chipping Norton."
1417	SERIAL Chelsea loanee John Swift is on the brink of completing an alternative route into the Premier League.
1418	"THE 2019 ICC Cricket World Cup Trophy Tour has been confirmed with the trophy set to visit schools, clubs, venues and landmarks throughout Wales in what promises to be the start of an exciting summer of cricket."
1419	A grandmother was verbally abused and forced to jump clear of the wheels of a 4x4 vehicle driven by a man following an Oxfordshire hunt.
1420	TYIAS BROWNING will miss the rest of the season after injuring his groin in Sunderland’s midweek defeat to Aston Villa.
1421	CONSERVATIVE candidate Sir George Young stormed to his biggest ever win in the North West Hampshire constituency by taking almost 60 per cent of the votes cast in the 6 May election.
1422	"BOURNEMOUTH council has drawn up plans to distribute some £200,000 raised as a levy on developers."
1423	SIR Christopher Chope has sought to defend himself after again blocking a bill on female genital mutilation in parliament.
1424	A BUDDING entrepreneur has launched his own business selling T-shirts online - at the age of just 14.
1425	"LONG delays were reported around Newport yesterday morning, causing a flood of complaints from motorists."
1426	Tottonians failed to make numbers count when they came up against Hampshire rivals Havant.
1427	FORMER Premier League and Scotland international Scott Dobie has been released by York City.
1428	"A 20-YEAR-OLD found with a tipper truck loaded with rubbish containing beer cans, takeaway cartons and animal faeces claimed it belonged to his grandmother."
1429	"A MAN was found dead in woods in Brockenhurst the day after receiving divorce papers, an inquest heard."
1430	NEWPORT RFC legend David Watkins was honoured with a Special Recognition Award at the 2017 Wales Sport Awards.
1431	CHERRIES development squad midfielder Josh Carmichael is set to make a Wembley appearance after extending his loan at Gosport Borough by another month.
1432	BEN West secured his third top-ten finish in a national event in as many weeks when competing in the New Balance English Schools Cross Country Championships at Leeds.
1433	"FOLLOWING his former club’s raucous celebrations after wrecking York City’s play-off aspirations last season, Tamworth old boy Chris Smith was determined to silence the Lambs on Saturday."
1434	OXFORD is set to experience its driest June and July combined for nearly 200 years as the city continues to bake in the sunshine.
1435	"OF ALL our native wildflowers orchids excite an enthusiasm which can verge on the obsessive. Some orchids are exceptionally rare, their locations guarded as nature’s crown jewels; others are less fussy and can be found in habitats as diverse as the skeletal soils of road cuttings and scruffy backplots. Here’s an introduction to some that you are most likely to see:"
1436	"THERE were no obvious signs of wassailing or champagne corks being popped after the other EU Member States accepted Theresa May’s much-mauled Brexit plan at the weekend. But it might have been a different story behind the scenes at the EU headquarters in Brussels, if the Prime Minister’s vociferous critics are right in saying that the deal meant the EU had got the UK just where it wanted – under its thumb."
1437	A MAN has appeared in court accused of murdering his mother who was found with devastating injuries in her own home.
1438	A CHANCE to see some of British cycling’s biggest names is on offer as Team GB riders continue their preparations for the Rio Olympics and Paralympics.
1439	One of the Tremough campus buildings has been officially named after Cornish author Daphne du Maurier in a ceremony attended by her children.
1440	"One of Scotland’s only female butchers has just launched a crowd-funding campaign to raise £22,500 to enable her to move to larger premises."
1441	THE Wales Bangladesh Chamber of Commerce staged its annual gala dinner at Celtic Manor's Caernarvon Suite with members converging on Newport from across Wales and the UK.
1442	"THE weather was dreadful last June but the gloom was slightly lightened by the presence of nearly 40 comedy gigs in the county. Let’s hope the weather is better this year because there are fewer dates. No stand-up at the big city centre theatre but the biggest factor is the scaling down of the comedy element of Oxfringe, a festival that swelled the numbers last year."
1443	"NST will present the world première of SS Mendi, Dancing the Death Drill, at NST City from Wednesday through til July 14, with previews from today, as part of 14-18 NOW, the UK’s official arts programme for the First World War Centenary."
1444	A FLOATING hotel which is painted to look like the sinking Titanic has been slammed for being in “poor taste”.
1445	RICHARD Cresswell turned down the chance of bigger wages elsewhere to begin a third chapter in his York City career.
1446	EBBW Vale can make it a magnificent seven wins on the spin when head coach Greg Woods faces former club Cross Keys tomorrow (kick-off 5.15pm) – but the Steelmen know they must guard against complacency.
1447	"FOR the first time, York Theatre Royal Youth Theatre members have devised a site-specific production."
1448	"HE'S known as Jamie Oliver's 'London dad' and now Gennaro Contaldo has just republished his autobiographical cookbook, Gennaro's Passione."
1449	"SIR – Tony Jones (Worcester News, June 10) recommends shooting foxes in the head with a small calibre rimfire rifle to control their numbers."
1450	AN ABERGAVENNY lawyer and her two crewmates have become the first female trio to row across any ocean after completing the “world’s toughest row”.
1451	"BOBBY Mair will be Loudly Insecure at the Burning Duck Comedy Club on Friday night as he brings his debut tour show to The Basement, City Screen, York."
1452	EDDIE Howe believes Steve Cook is in Gareth Southgate’s thinking to become the next Cherries player selected by England.
1453	POLICE have supported life-saving new technology which could prevent deaths on North Yorkshire’s roads if introduced by a renowned international company.
1454	Robbie Williams’ back-up dancers kicked off the stadium performance clad in outlandish football-themed outfits.
1455	"I’m often asked for an exercise to ‘fix’ a problem. For example, someone recently came to Pilates class with a niggle in their upper back and asked if there was anything they could do to sort it out. I get it of course, I know if I ever have aches and pains I just want to find a rapid solution to get rid. But Pilates doesn’t work like that, it’s not a quick fix. My usual reply to the question is to lie down and relax on the floor with knees bent... and do your Pilates routine."
1456	JOSH Ruffels believes Oxford United’s players will be unconcerned by past results as they attempt to end their Fleetwood Town hoodoo today.
1457	"Here are some stories reported in the South Wales Argus 100 years ago, on February 11, 1919."
1458	"As we enter a new decade it is time for a spot of reflection as Northern Echo Sport looks back and ponders who were the best and worst North- East players in the Noughties. Each of our five clubs has had plenty of candidates to fill the best XIs, and regrettably more than enough for the worst XI."
1459	HAMPSHIRE’S juniors will be setting out to emulate the men’s team by reaching the English Finals when the South East Boys Qualifier is held at Blackmoor tomorrow.
1460	AN interview with a North-East First World War veteran who saw his best friend die in the trenches will be shown on television tomorrow.
1461	OXFORD United have agreed a partnership in principle with Oxford City which will see them establish a permanent base at Court Place Farm.
1462	DORSET-BASED animal rescue centre Margaret Green is hoping to find homes for animals in its care this week.
1463	A SCHOOL expansion branded 'disgusting' and 'reprehensible' by outraged villagers is set for approval.
1464	"A TEENAGER whose 'tragic' death rocked the core of a school community was found hanging at his home, a court has heard."
1465	WALES will be without star man Gareth Bale for Thursday night’s mouth-watering friendly against Spain – but boss Ryan Giggs says there’s still a chance the Real Madrid ace could feature in Dublin next week.
1466	"HEADING into their 30th anniversary year, Oddsocks make their traditional New Year visit to the Joseph Rowntree Theatre, York, on January 12."
1467	"Peppa Pig and friends are back in a brand new live show, Peppa Pig’s Adventure – the perfect show for the youngest audiences."
1468	"YORK City have already received a number of ""very credible applications"" for their vacant managerial role - with managing director Steve Kilmartin saying several names in the running would be ""well-received by the fan base""."
1469	A YOUNG boy who had to abandon his sporting dreams after being struck down with a degenerative disease is having his life turned around thanks to a new wheelchair.
1470	"AFTER last Friday’s game against Zebre I was as upset, frustrated, depressed and annoyed as anyone; we got our season up and running with a win but it wasn’t the performance that we wanted."
1471	YORK City manager Martin Foyle will run the rule over FA Cup fourth qualifying round opponents Bedworth United tonight.
1472	"THE definitive live concert celebration of music’s greatest icon, The Bob Dylan Story marks this year’s 50th anniversary of his legendary Isle of Wight Festival appearance at Lighthouse, Poole."
1473	A Mummy Too blogger Emily Leary shares her five-phase plan to beat children's fussy eating...
1474	NEWPORT County AFC loan star Regan Poole insists he hasn’t given up hope of breaking into the Manchester United first team.
1475	"THE CITY council is planning to put £500,000 into redeveloping Haxby Memorial Hall, so the town’s library can move in."
1476	"A NEW head teacher is to take over at The Read School in Drax, and for the first time in its 343-year history it’s a woman."
1477	SELBY has announced plans to hold a cycling festival to coincide with the Tour de Yorkshire.
1478	"WHEN you put some of the greatest songs ever written in the hands of someone with a voice like Michael Bolton, add a backing band and singers who are all at the top of their game, then you are in for a real treat of a night."
1479	A RECORD-BREAKING chain of loom bands is being converted into a permanent art installation for Oxford Children’s Hospital.
1480	London-based pizza chain Franca Mara could be set to open in Edinburgh. Picture: Franca Mara
1481	TODAY'S the day when millions of once-a-year punters try their luck in a Grand National sweep.
1482	"A LIFESIZE policeman, a werewolf, a zombie and a witch are among seven mannequins that are expected to attract a lot of attention at a Chepstow auction."
1483	"In anticipation of the forthcoming Green Paper on older people and parallel programme (England), Newport-based independent funder Henry Howard Finance is reporting an increase in care home owners looking to take advantage of a growing and more diverse customer base by investing in new facilities or better experiences."
1484	AGATHA Christie’s And Then There Were None opened at the Dolman Theatre on Tuesday night and did not disappoint fans of the whodunit genre.
1485	“WHAT he accomplished was to propel racing photography to previously unscaled heights and bring readers closer to the action than ever before.”
1486	"BRANSGORE thrower Scott Mitchell examined his Grand Slam of Darts draw and admitted: ""There were worse groups to be drawn in."""
1487	A DOG that attacked two people in Worcester city centre has been saved after the victims asked magistrates not to order the husky to be killed.
1488	Oxford United will open their 2018/19 Sky Bet League One campaign with an away match at Barnsley.
1489	A GROUP of students from a school in Christchurch took part in a Question Time-style debate on WW1.
1490	"WE have a cracking card at Ascot this afternoon and conditions look likely to be extremely testing -soft, heavy in places."
1491	A CONMAN who made more than £1 million selling fake signed football shirts has been jailed for almost six years.
1492	A LONDON based developer has acquired one of York’s city centre pubs revealing plans for an aparthotel on the site.
1493	"EIGHTY giant lorries a day carrying thousands of tonnes of sand are set to roll through East Dorset for the next decade or more - unless residents can stop a new quarry, planned for the Three Legged Cross area."
1494	"YAMATO: the Drummers of Japan are heading to Middlesbrough Theatre on Wednesday, March 6 following their hugely successful 2017 tour."
1495	A SIXTEENTH century hotel has undergone a £2m refurbishment to turn in into a wedding venue.
1496	A volunteer army of music lovers in Oxford will take part in the world’s first ever live music census.
1497	WORK to create the permanent defence barriers on Winchester High Street is due to start on Monday and is expected to be completed by early November.
1498	A FORMER Wallingford Town Councillor has said he will appeal his conviction for slashing a taxi tyre as it was a ‘ridiculous’ set-up.
1499	"SIR – Dilip Sarkar’s claims that ‘Keith’ the seal is devastating Diglis’ fishstocks are alarmist, misinformed and grossly misleading."
1500	Fried chicken is one of the staple dishes of the American South - but its origins lie in Scottish immigrants who arrived in the region centuries ago.
1501	ON-LOAN Cherries striker Sam Surridge has set his sights on topping the League Two goalscoring charts.
1502	MANCHESTER City manager Pep Guardiola was full of praise for the atmosphere at Rodney Parade and a determined display from Newport County AFC after Saturday’s FA Cup fifth-round clash.
1503	SCOTT Mitchell saw progress to the knockout rounds of the Grand Slam of Darts slip through his fingers after he surrendered a three-leg lead against Stephen Bunting.
1504	York City manager Martin Foyle congratulated top scorer Richard Brodie for making club history with his 20th goal of the season.
1505	"MILLIONS raised by fun runners have helped put muscular disease researchers close to a breakthrough as 4,500 people dashed around Oxford’s streets again."
1506	"THIS week 15 years ago, The Queen was recovering in hospital after a torn cartilage was removed from her right knee."
1507	"Three of the first four home in the Derby – winner Masar, third home Roaring Lion and fourth Saxon Warrior- meet again in what promises to be the race of the season – to date – in the Coral Eclipse Stakes at Sandown in today’s feature."
1508	A BABY was taken to hospital after a reckless off-road biker sped into the path of his pram yesterday.
1509	A BURGLAR has been jailed for four and a half years after committing a number of offences in Bournemouth.
1510	THE Government has been pressed by North-East politicians for guarantees about post-Brexit funding.
1511	"ALMOST 1,000 extra primary school places will be created, to tackle a looming crisis across Hampshire."
1512	Oxford’s music scene is dominated by blokes but MATT AYRES meets a woman who is championing the melodies of the ladies
1513	BRAZEN thieves smashed their way into a motorbike shop in usually peaceful Hampshire village.
1514	Craig McAllister scored on his debut and Rob Duffy hit a brace as Oxford United recorded their biggest win of the season.
1515	WANTAGE’S refurbished bandstand was officially reopened during this weekend’s Remembrance service.
1516	"HAVING seen off the league leaders last weekend, Darlington Mowden Park are hoping to complete a notable double when they host second-placed Blackheath at The Northern Echo Arena on Saturday afternoon."
1517	YORK City’s new striker Jordan Burrow has insisted he will always give “110 per cent” following his arrival from Gateshead.
1518	"HULL freelance theatre director Madeleine O’Reilly is guest-directing York Shakespeare Project's modern version of Coriolanus at Friargate Theatre, York, from November 28 to December 1."
1519	"FOLLOWING an absolutely disastrous result in the referendum to leave the EU against the advice of the Tory Government, who in the best interest of the people, urged remain, we find that the vote was heavily swayed by my demographic age group, the over 65s who voted 66% to leave the EU having now left it to the young who only voted 34% to leave never thinking they would have to pick up the pieces of a Brexit deal which will lead to a broken economy. An economy that will struggle to find a viable trading market in anything other than second hand munitions."
1520	Mothering Sunday is just around the corner. Mothering Sunday was traditionally a day when domestic servants – mainly daughters who had gone into service – were given the day off to visit their families.
1521	WHEATLEY knocked holders Oxford University Whippets out of the Oxfordshire Shield with a 19-5 home victory.
1522	"THE Senedd was abuzz on Tuesday morning as the Queen, with Princes Philip and Charles and the Duchess of Cornwall in tow, popped down the M4 to cut the ribbon on the new Assembly term."
1523	"A FOODBANK’S new takeaway project aimed at meeting the extra demand created by the roll out of Universal Credit has raised over £1,000 since its launch just over a week ago."
1524	GAVIN Whyte will be warned of his future conduct by Oxford United today after a lewd video of the winger appeared online.
1525	"SIX MONTHS after she and daughter Neive became a global hit with four million views of a video they performed in, Bournemouth mum Clare Frankland has done it again."
1526	FILM directors from around the world congregated in Weymouth for an international festival.
1527	BEN Kneller’s thoughts turned to Charles Dickens in the wake of Hamble Club’s galling FA Vase exit at Windsor.
1528	A VAST array of artefacts unearthed by archaeologists have the power to re-write the history books as experts have been able to place Romans in North Yorkshire ten years earlier than originally believed.
1529	"IF at first you succeed, do it again. That’s why three more of Alan Bennett’s Talking Heads are popping into the Joseph Rowntree Theatre, York, for a short run this week after a triple bill went down so well last year."
1530	SOCIAL care bosses have admitted failings following the death of a man with sight problems who fell at a Hampshire care home.
1531	STEPHEN LEWIS delves into a treasure trove of architects' drawings and engineers' plans that reveal a York that was never built
1532	VERWOOD skier Niamh Thompson is gunning for even more triumphs at the upcoming English Alpine Championship.
1533	PLANS are being put in place to help a cricket club get back on its feet following a suspected arson attack at the weekend.
1534	A Ryan Gillett hat-trick helped Littlemore Youth to a 7-1 win over Kidlington Youth in the Under 12 Autumn E League.
1535	Millbrook’S last competitive kick of the season won them the Gales HSB Hampshire Plate when captain Rich Colmer’s penalty dissected the Southampton University posts.
1536	IT might be the last day in April but York City manager Gary Mills is insisting his side’s season starts now.
1537	A ROSE Hill funeral director who prides herself on delivering the perfect personalised send-off has reached the final of a national award.
1538	FAMED Southampton live music institution The Brook has gone bust and will close unless a buyer can be found quickly.
1539	"CHRISTMAS is the season of goodwill, and nowhere was that more apparent than when I spent the day volunteering to help collect donations for the local foodbank."
1540	CAMPAIGNERS will protest outside a decision-making meeting on the future of health services in Dorset.
1541	MUSICIANS in Darlington are joining together to remember a popular councillor and support their terminally-ill friend.
1542	"IT may have been the final date of her Always In Between tour, but Jess Glynne made sure the run of concerts ended with a bang at the BIC."
1543	A NEW mum has already benefitted from money raised from this year’s OX5 Run after she was able to breastfeed her prematurely-born son.
1544	NEWCASTLE UNITED have been told they will have to pay a significant premium if they want an exclusivity clause giving them the right to complete a permanent deal for Kenedy next summer.
1545	ANIMAL protection campaigners in Worcester protested against Government plans to continue the culling of badgers.
1546	"A TEAM of work colleagues have raised more than £5,700 after taking on the three peaks challenge in pouring rain and driving winds."
1547	A 'STAGGERING' amount of rubbish was found in Blackbird Leys as part of an annual spring clean as campaigners urged the area to go back to basics.
1548	AN ORIGINAL oil painting by Welsh artist Chris Langley is being auctioned to raise money for a a fund set up by an Abergavenny journalist who is taking part in a trek of the Inca Trail of Machu Picchu.
1549	JEREMY Corbyn’s team has issued a roll call of Labour MPs it claims have abused the leader which includes two parliamentarians from the region.
1550	RYAN Fraser reckons the togetherness in the Cherries camp has helped them become the Premier League's comeback kings.
1551	"RETRO hairstyles, polka dot dresses and the sound of swing signalled the start of Southbourne's Shake and Stir Festival. Now in its sixth year, the popular free event attracts huge crowds."
1552	THE father of Britain's youngest councillor has spoken of the family's shock after she was found dead at the age of 21.
1553	"A HIGH court judge said there was ""just about enough"" evidence for him to order further scrutiny of contentious proposals to close Darlington’s historic Crown Street Library."
1554	"AFTER a week without a game, Bridgwater & Albion return to South West 1 West action on Saturday when they travel to Cornwall to face Launceston at Polson Bridge, writes Richard Walsh."
1555	"DESPITE leading for much of the competition, New Forest Juniors had to settle for second place behind hosts Isle of Wight in the final Wessex Young Athletes' League meet of the season."
1556	CAMPAIGNERS battling to clean up Winchester's air quality will be asking residents how they think the city could be improved following the launch of a major transport consultation.
1557	DORSET-based animal rescue centre Margaret Green is hoping to find homes for seven animals in its care this week.
1558	I NOTE in Thursday's Echo (December 8) that the council needs to make £1.4million of savings to balance its budget this year.
1559	A YORK software developer is rolling out a new product after designing a solution for loose food retailers looking to meet incoming EU labelling regulations.
1560	"The reason I stood in the rain holding a bed sheet? Drones. There aren’t many topics, save Marmite, where very few sit on the fence. Either people think they’re an appalling invention, killing more people than we realise and terrorising people in Yemen, or they’re great because they save Our Boys (along with MoD money, cheaply training pilots who won’t need replacing)."
